experiment,dataset,seed,model,variant,train_samples,test_samples,n_features,fit_seconds,predict_seconds,gb_feature_seconds,n_balls,validation_pr_auc,split_protocol,pr_auc,roc_auc,macro_f1,mcc,recall_positive,threshold
intrusion_gb_v1,unsw_nb15_openml_diagnostic,42,lightgbm,gbweight,32577,10860,188,1.0630088339967187,0.015200499998172745,6.266597791000095,256.0,0.9970201572491114,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9973799708975243,0.9972060473034647,0.9770356531645648,0.9540786358241478,0.9741626794258373,0.37000000000000005
intrusion_gb_v1,unsw_nb15_openml_diagnostic,42,lightgbm,raw,32577,10860,188,1.0554437499959022,0.015517749998252839,0.0,,0.9969984707612299,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9973555437151289,0.9971687547496635,0.9773128285426078,0.9546310433120468,0.9747368421052631,0.37000000000000005
intrusion_gb_v1,unsw_nb15_openml_diagnostic,42,xgboost,gbfeat,32577,10860,200,0.617074000001594,0.004237333007040434,6.266597791000095,256.0,0.9963336189948485,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9967290661423379,0.9964404291360814,0.9751811098726899,0.950450694438192,0.9672727272727273,0.4113200604915619
intrusion_gb_v1,unsw_nb15_openml_diagnostic,42,xgboost,gbweight,32577,10860,188,0.5692139999955543,0.0033820409953477792,6.266597791000095,256.0,0.9963005507398693,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.996702157872863,0.9964489541187809,0.9749911028179609,0.9501449715548856,0.9645933014354067,0.46
intrusion_gb_v1,unsw_nb15_openml_diagnostic,42,xgboost,raw,32577,10860,188,0.5966261669964297,0.0033692919969325885,0.0,,0.9963692915669676,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.996718990883962,0.9964412952199811,0.976278034269045,0.9528077664822726,0.9636363636363636,0.4934615194797516
intrusion_gb_v1,unsw_nb15_openml_diagnostic,2026,catboost,gbfeat,32577,10860,201,0.7580843749965425,0.0034096669987775385,7.497196583004552,256.0,0.9955641045398945,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9955666449252727,0.9952447238933018,0.9704497836793556,0.9413779684935619,0.9531100478468899,0.524140449848732
intrusion_gb_v1,unsw_nb15_openml_diagnostic,2026,catboost,gbweight,32577,10860,189,0.6902429580004537,0.0034451250030542724,7.497196583004552,256.0,0.9957511100333226,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9956889668387156,0.9953906505393919,0.9707327695410104,0.9418329862322122,0.9554066985645933,0.4972384284447547
intrusion_gb_v1,unsw_nb15_openml_diagnostic,2026,catboost,raw,32577,10860,189,0.6923326250034734,0.0030098339993855916,0.0,,0.9956430419630345,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9956216198116702,0.9953090009042934,0.970553615638589,0.941382489917748,0.9571291866028708,0.48000000000000004
intrusion_gb_v1,unsw_nb15_openml_diagnostic,2026,lightgbm,gbfeat,32577,10860,201,1.1071624589967541,0.015951291999954265,7.497196583004552,256.0,0.9973422297890747,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9969074393119768,0.9967870664804304,0.9740529970125058,0.9485473777170749,0.9575119617224881,0.5582438524454071
intrusion_gb_v1,unsw_nb15_openml_diagnostic,2026,lightgbm,gbweight,32577,10860,189,1.0673057910025818,0.015346458996646106,7.497196583004552,256.0,0.9974006573334602,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9970041051898278,0.9969059747052554,0.9762797406767874,0.9527794683792554,0.964401913875598,0.5153665061614314
intrusion_gb_v1,unsw_nb15_openml_diagnostic,2026,lightgbm,raw,32577,10860,189,1.063059541003895,0.015776833999552764,0.0,,0.9973629726611943,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9969493277128813,0.9968419354427853,0.9761958131654582,0.9524826379738485,0.9682296650717703,0.4462797094126428
intrusion_gb_v1,unsw_nb15_openml_diagnostic,2026,xgboost,gbfeat,32577,10860,201,0.6308858330012299,0.00456879199919058,7.497196583004552,256.0,0.9967948389266255,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9964948370128488,0.9962744806680733,0.9750796606074486,0.9503828793233123,0.9630622009569378,0.47213029861450195
intrusion_gb_v1,unsw_nb15_openml_diagnostic,2026,xgboost,gbweight,32577,10860,189,0.6146118749966263,0.003330915998958517,7.497196583004552,256.0,0.9967415010511739,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.996477607677015,0.9963055917603155,0.9741629810169283,0.9484544315955115,0.9647846889952153,0.43874868750572205
intrusion_gb_v1,unsw_nb15_openml_diagnostic,2026,xgboost,raw,32577,10860,189,0.6061317500061705,0.003449791001912672,0.0,,0.9967673598512459,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9965369652014963,0.996373451981167,0.975089050569822,0.9502641588294816,0.9672727272727273,0.40813419222831726
