experiment,dataset,seed,model,variant,train_samples,test_samples,n_features,fit_seconds,predict_seconds,gb_feature_seconds,n_balls,split_protocol,validation_pr_auc,validation_roc_auc,pr_auc,roc_auc,macro_f1,mcc,recall_positive,threshold
finance_gb_v1,australian_credit,7,lightgbm,gbfeat,414,138,26,0.3765235829996527,0.0006244999967748299,0.476801417004026,81.0,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.954460045749096,0.9567062818336163,0.9093990715875804,0.9171811794762615,0.8417690417690418,0.6951050829303701,0.7377049180327869,0.778773834859395
finance_gb_v1,australian_credit,7,lightgbm,gbweight,414,138,14,0.3747308329984662,0.0005479169994941913,0.476801417004026,81.0,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.9401782378409081,0.9469439728353141,0.9223827202992874,0.9259101554183521,0.8610860927152317,0.7229999246673924,0.8688524590163934,0.41000000000000003
finance_gb_v1,australian_credit,7,lightgbm,raw,414,138,14,0.38029500000266125,0.0005700420006178319,0.0,,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.9398368378609857,0.9492784380305602,0.9261409677898649,0.9267617628273367,0.8471760797342193,0.6987571779654349,0.8852459016393442,0.31
finance_gb_v1,australian_credit,7,xgboost,gbfeat,414,138,26,0.25620441699720686,0.00035291600215714425,0.476801417004026,81.0,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.956569864480859,0.9562818336162988,0.905886235494623,0.914413455397062,0.8559578091523375,0.7285953970294927,0.7377049180327869,0.78
finance_gb_v1,australian_credit,7,xgboost,gbweight,414,138,14,0.24779137499717763,0.00036587499926099554,0.476801417004026,81.0,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.9489530739912526,0.9541595925297114,0.9365255762999004,0.9344262295081966,0.8610860927152317,0.7229999246673924,0.8688524590163934,0.3880283534526825
finance_gb_v1,australian_credit,7,xgboost,raw,414,138,14,0.3328891659984947,0.0003557500021997839,0.0,,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.94287476337552,0.950339558573854,0.9342083805291711,0.93314881839472,0.8471760797342193,0.6987571779654349,0.8852459016393442,0.31
finance_gb_v1,australian_credit,21,catboost,gbfeat,414,138,26,0.09989670800132444,0.0003595000016503036,0.3592752920012572,53.0,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.9064626338557563,0.9106536502546689,0.9044593419612564,0.9246327443048754,0.8112373737373737,0.6649347312738517,0.9672131147540983,0.1
finance_gb_v1,australian_credit,21,catboost,gbweight,414,138,14,0.06783670800359687,0.00016533299640286714,0.3592752920012572,53.0,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.933932547370872,0.9284804753820034,0.915612745730872,0.921865020225676,0.8760238862759605,0.754378320906602,0.9016393442622951,0.51
finance_gb_v1,australian_credit,21,catboost,raw,414,138,14,0.0697985000006156,0.00019095800234936178,0.0,,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.9264914565009945,0.9233870967741936,0.919081875886826,0.9250585480093676,0.8693181818181819,0.7478466668234028,0.9344262295081968,0.3486846086124567
finance_gb_v1,australian_credit,21,lightgbm,gbfeat,414,138,26,0.35400333299912745,0.0005761669963249005,0.3592752920012572,53.0,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.9076561877174855,0.9110780984719865,0.9064928254902317,0.9159037683627846,0.8610860927152317,0.7229999246673924,0.8688524590163934,0.47000000000000003
finance_gb_v1,australian_credit,21,lightgbm,gbweight,414,138,14,0.3516151660005562,0.0005639589944621548,0.3592752920012572,53.0,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.9309455322570591,0.9263582342954161,0.9204739996608183,0.9269746646795827,0.8400421496311907,0.685784362326575,0.8852459016393442,0.43000000000000005
finance_gb_v1,australian_credit,21,lightgbm,raw,414,138,14,0.35297916700073984,0.0006080000021029264,0.0,,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.9241974388369898,0.9244482173174874,0.9084640322434243,0.9248456461571216,0.8550420168067226,0.7278741544356403,0.9508196721311475,0.30000000000000004
finance_gb_v1,australian_credit,21,xgboost,gbfeat,414,138,26,0.24541541699727532,0.0003648749989224598,0.3592752920012572,53.0,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.9197600907135511,0.9191426146010186,0.918020975960669,0.9261230572705982,0.834712543554007,0.6788386823211576,0.7377049180327869,0.77
finance_gb_v1,australian_credit,21,xgboost,gbweight,414,138,14,0.24767195900494698,0.0003567080057109706,0.3592752920012572,53.0,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.9286424951257234,0.9257215619694397,0.9295115355539295,0.9314456035767511,0.8331142541668857,0.6769084933387522,0.9016393442622951,0.4
finance_gb_v1,australian_credit,21,xgboost,raw,414,138,14,0.3304087080032332,0.00036204199568601325,0.0,,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.9308536264122659,0.9272071307300509,0.9294744918163601,0.9322972109857356,0.840546218487395,0.7101997412229646,0.9672131147540983,0.22
finance_gb_v1,australian_credit,42,catboost,gbfeat,414,138,26,0.09836108300078195,0.00035808300162898377,0.4433942079995177,75.0,seeded stratified 60/20/20; anonymized application rows have no valid event order,0.9352542829061102,0.9276133702363211,0.8885666906012716,0.9244198424526293,0.8378205128205127,0.6760041473031106,0.8032786885245902,0.74
