experiment_id,dataset,seed,method,n_groups,purity_threshold,variant,attribute_accuracy,attribute_auc,attribute_macro_f1,ball_size_attack_spearman,compression_ratio,distribution_wasserstein,membership_accuracy,membership_pr_auc,membership_roc_auc,purity_attack_spearman,radius_attack_spearman,reconstruction_mse,reconstruction_nn_distance,utility_accuracy,utility_macro_f1
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,tree,84,0.9,matched_full,0.695,0.6172862381026681,0.5363156094409183,-0.1634375523513772,0.084,0.16536311498988304,0.5405,0.5841765799412851,0.561462,-0.21089506849301973,-0.12455198947048698,0.1570392431844133,2.668658509092117,0.832,0.6612220205686631
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,granular_ball,133,0.95,R8_center_radius_count_purity,0.585,0.7242695818380402,0.5082792736751681,-0.041977781907500206,0.133,0.15425826830247827,0.5175,0.6020390612114037,0.6034835,0.1745994690900685,-0.009797761332765713,0.11564465452943605,2.2404004969446567,0.881,0.5207622698954134
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,hierarchical,133,0.95,matched_full,0.924,0.7964190981432361,0.8011533107973752,-0.4085587481392685,0.133,0.07398325354606858,0.5065,0.684386426780675,0.6833750000000001,0.005008814714794841,-0.22796546456987735,0.05926951956502905,1.6513021783076156,0.891,0.6551407753321248
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,hierarchical_average,133,0.95,matched_full,0.804,0.7901534950850366,0.6776973117324756,-0.4937618822947713,0.133,0.09702611190678119,0.5245,0.6540967830100337,0.6732325,0.2961070544900837,-0.4871545699896603,0.0724398904192075,1.79956655754868,0.879,0.5194121735676696
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,hierarchical_complete,133,0.95,matched_full,0.895,0.8317649009205803,0.7686608104803263,-0.7023768764211844,0.133,0.0868092671121931,0.511,0.6891733419330665,0.7286785000000001,0.17576276450932188,-0.6406769507916473,0.06368223549431373,1.7181139164802146,0.885,0.6243192828745128
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,kmeans,133,0.95,R4_center_radius_count,0.907,0.7784853331252926,0.7689274506734647,0.0014412104339977469,0.133,0.07235059132927014,0.5385,0.6842939246743501,0.7111325000000001,0.1028804354825049,-0.012901185870986714,0.061077054257103185,1.6613446023178278,0.881,0.6154330902051778
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,kmeans_tuned,133,0.95,matched_full,0.914,0.7594447261663284,0.7821218293659238,-0.10380752779511301,0.133,0.07293957012131952,0.545,0.6932686234898477,0.720098,0.1490972431692474,-0.06073652985475204,0.061212152063863226,1.6628193083236478,0.886,0.6037043217086601
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,knn_local_prototypes,133,0.95,matched_full,0.838,0.779065571852083,0.711618567491936,-0.5208453920295744,0.133,0.0872937802210743,0.52,0.6534631228990071,0.6767340000000001,0.33272142953551154,-0.507688110268905,0.07160886448192424,1.7974590090010323,0.889,0.5765282180994129
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,oracle_supervised,133,0.95,matched_full,0.918,0.8122123186144485,0.798575288626873,-0.412892278141766,0.133,0.07831906408864817,0.634,0.6943698751312176,0.710691,,-0.1755032987266834,0.06433831308414799,1.7057306868690443,0.814,0.6608414050647683
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,random,133,0.95,matched_full,0.495,0.5376911374629427,0.41439702026650155,-0.3083724258708588,0.133,0.32083058703540324,0.4975,0.4923132680658619,0.49473100000000003,-0.36135595930338343,0.004418469909564955,0.41483536215715616,4.423424615627833,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s42,bank_marketing,42,tree,84,0.95,matched_full,0.695,0.6172862381026681,0.5363156094409183,-0.1634375523513772,0.084,0.16536311498988304,0.5405,0.5841765799412851,0.561462,-0.21089506849301973,-0.12455198947048698,0.1570392431844133,2.668658509092117,0.832,0.6612220205686631
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,granular_ball,1,0.8,R8_center_radius_count_purity,0.885,0.5,0.46949602122015915,,0.001,0.26832010118188193,0.489,0.4804724651985942,0.471682,,,0.2484103571481525,3.2232388357701387,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,hierarchical,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26832010118188193,0.489,0.4804724651985942,0.471682,,,0.2484103571481525,3.2232388357701387,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,hierarchical_average,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26832010118188193,0.489,0.4804724651985942,0.471682,,,0.2484103571481525,3.2232388357701387,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,hierarchical_complete,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26832010118188193,0.489,0.4804724651985942,0.471682,,,0.2484103571481525,3.2232388357701387,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,kmeans,1,0.8,R4_center_radius_count,0.885,0.5,0.46949602122015915,,0.001,0.26832010118188193,0.489,0.48047342086794964,0.47168299999999996,,,0.2484103571481525,3.2232388357701387,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,kmeans_tuned,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26832010118188193,0.489,0.4804724651985942,0.471682,,,0.2484103571481525,3.2232388357701387,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,knn_local_prototypes,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26832010118188193,0.489,0.4804724651985942,0.471682,,,0.2484103571481525,3.2232388357701387,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,oracle_supervised,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26832010118188193,0.489,0.4804724651985942,0.471682,,,0.2484103571481525,3.2232388357701387,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,random,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26832010118188193,0.489,0.4804724651985942,0.471682,,,0.2484103571481525,3.2232388357701387,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,tree,1,0.8,matched_full,0.885,0.5,0.46949602122015915,,0.001,0.26832010118188193,0.489,0.4804724651985942,0.471682,,,0.2484103571481525,3.2232388357701387,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,granular_ball,95,0.9,R8_center_radius_count_purity,0.782,0.7463964627855564,0.6291482658428541,0.0074824430718333215,0.095,0.14631794506947424,0.5115,0.584459004224311,0.5815925,0.1071703998895803,0.030143602606800636,0.10959713266453652,2.2035172512343837,0.885,0.555433568244813
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,hierarchical,95,0.9,matched_full,0.901,0.7416801768607223,0.7399055778431078,-0.841536574890902,0.095,0.08656176756834133,0.678,0.7269509951512408,0.741767,-0.028516140408523936,0.045289912129029164,0.06943295143261254,1.7849417500781144,0.882,0.5214457205891895
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,hierarchical_average,95,0.9,matched_full,0.802,0.7274625399164825,0.6571428571428571,-0.5516217378754967,0.095,0.12205513639500827,0.5145,0.6209501096829609,0.618299,0.3844911163896542,-0.5495166700481134,0.08695368788293022,2.0025824201962377,0.897,0.621867095462038
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,hierarchical_complete,95,0.9,matched_full,0.888,0.7295750429869813,0.7348484848484849,-0.11531371927699562,0.095,0.10224436221847263,0.5355,0.6511762589469148,0.667335,0.02989534650276229,-0.10523525086673091,0.07447687511152934,1.8680966119287554,0.884,0.515892094017094
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,kmeans,95,0.9,R4_center_radius_count,0.906,0.7746499631540162,0.765541598906526,-0.8009897604003385,0.095,0.08677107424150861,0.6645,0.7119779804541189,0.7253529999999999,-0.037252568501641214,-0.09326838282524648,0.07093051687332377,1.7939210726186101,0.882,0.5945518767437705
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,kmeans_tuned,95,0.9,matched_full,0.905,0.7115794645050356,0.7418302873836538,-0.5400299363444249,0.095,0.08518823085756413,0.623,0.6710882616319611,0.6940470000000001,-0.030183104568316493,0.06884218999172056,0.07051458474514352,1.7963228972131104,0.888,0.6012759170653907
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,knn_local_prototypes,95,0.9,matched_full,0.807,0.7242643085237043,0.6635233119069163,-0.4124440904639508,0.095,0.10778539819762963,0.5095,0.5867985498100377,0.5716845,0.10370993101845867,-0.3860519791174101,0.08317719152817298,1.9686006835678205,0.879,0.5666173589446953
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,oracle_supervised,95,0.9,matched_full,0.908,0.7793564234831738,0.7757060383835231,-0.42274557876124724,0.095,0.09481440207828255,0.581,0.6422853007791642,0.652288,,-0.11734322508398656,0.07700576582072303,1.8764822198121198,0.742,0.605658946956543
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,random,95,0.9,matched_full,0.593,0.5380447064603291,0.455147384640511,0.15589675259079142,0.095,0.23091040953582598,0.5045,0.49703188552297944,0.492529,-0.20464583344110268,0.7176511954992969,0.2465938777383979,3.3088762157567544,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,tree,89,0.9,matched_full,0.687,0.6467993122083027,0.5371458907279822,-0.22203517114253454,0.089,0.20802083713109332,0.5495,0.5709222532775069,0.557025,-0.2322956344600466,-0.19159005788219274,0.2245267937434067,3.100644341302807,0.857,0.6304059589931534
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,granular_ball,198,0.95,R8_center_radius_count_purity,0.885,0.7593171211004668,0.7432754921855292,0.13131872019301918,0.198,0.09804919159089111,0.5175,0.6441469050069795,0.655559,-0.015548192704966246,0.2369122571855628,0.07245825499686057,1.7458959749096203,0.881,0.5460077293137849
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,hierarchical,198,0.95,matched_full,0.955,0.8760402849422747,0.8787555469337278,-0.09351909503949138,0.198,0.058332228663973446,0.571,0.7912671102127868,0.8223564999999999,0.04507109542645102,0.0033879617750321917,0.04595618000548557,1.436945054674413,0.88,0.5778869018305638
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,hierarchical_average,198,0.95,matched_full,0.886,0.8443773028739866,0.7764705882352941,-0.4388659046211929,0.198,0.07246727802267146,0.535,0.6908743724788654,0.6839755,0.22813481110118594,-0.4293925520000133,0.05415516746302903,1.5202781293767773,0.89,0.6130629933446835
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,hierarchical_complete,198,0.95,matched_full,0.939,0.8945664455907639,0.8571264618188036,-0.3197929726420951,0.198,0.06404001522584572,0.517,0.658415904857575,0.664601,0.1865465904636463,-0.34577056488281493,0.048413607223114836,1.4813012165596937,0.892,0.6289118871892136
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,kmeans,198,0.95,R4_center_radius_count,0.94,0.8713829525915009,0.8537213293805586,-0.43986777214361145,0.198,0.05876500941681988,0.5185,0.744066086845792,0.758656,0.09054852322205391,-0.41324371465115356,0.04884902466355825,1.4570890298635397,0.884,0.645909645909646
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,kmeans_tuned,198,0.95,matched_full,0.937,0.8591844755588308,0.8422535211267606,-0.3530932427196402,0.198,0.05851126576425199,0.5175,0.6883929399496179,0.6614019999999999,0.11304479669891192,-0.4056856581092089,0.048575570102690334,1.458798503724698,0.89,0.6501450307872373
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,knn_local_prototypes,198,0.95,matched_full,0.872,0.8424514861213461,0.7530692717858494,-0.39550943888681717,0.198,0.07262911236292442,0.5295,0.661368271244505,0.6497559999999999,0.2730758165386117,-0.3954764524376162,0.05659906164123904,1.5677312280234654,0.882,0.5694938999474637
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,oracle_supervised,198,0.95,matched_full,0.935,0.8391009579955786,0.8333499983335,-0.23988882152236748,0.198,0.06520794065795955,0.518,0.7211748329391615,0.7357440000000001,,-0.24311782731538603,0.05290839530860538,1.5091362856861792,0.767,0.5937872107477279
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,random,198,0.95,matched_full,0.534,0.5921100466715794,0.45438110894112466,-0.058074739459819606,0.198,0.26446325570483586,0.5035,0.4932431187374804,0.5004759999999999,0.7531036143716607,0.15282020790191295,0.4358727801283114,4.478150903650161,0.883,0.4689325544344132
privacy-anti-gb-v1b-bank_marketing-s2026,bank_marketing,2026,tree,89,0.95,matched_full,0.687,0.6467993122083027,0.5371458907279822,-0.22203517114253454,0.089,0.20802083713109332,0.5495,0.5709222532775069,0.557025,-0.2322956344600466,-0.19159005788219274,0.2245267937434067,3.100644341302807,0.857,0.6304059589931534
