experiment_id,dataset,seed,method,variant,n_groups,attribute_accuracy,attribute_auc,attribute_macro_f1,ball_size_attack_spearman,compression_ratio,distribution_wasserstein,membership_accuracy,membership_pr_auc,membership_roc_auc,purity_attack_spearman,radius_attack_spearman,reconstruction_mse,reconstruction_nn_distance,utility_accuracy,utility_macro_f1
privacy-leakage-v1-german_credit-s21,german_credit,21,kmeans,R2_center_count,241,0.97,0.9776624590930342,0.9651213080904614,-0.9121184984767544,0.482,0.057716559483602436,0.902,0.9726185789981274,0.973012,0.541625635979056,-0.9112623926680978,0.04363388276263566,1.3452177098541331,0.65,0.5856831020261279
privacy-leakage-v1-german_credit-s21,german_credit,21,kmeans,R3_center_radius,241,0.97,0.9776624590930342,0.9651213080904614,-0.5338479501904367,0.482,0.05800199927294672,0.602,0.918227658817227,0.9116359999999999,0.31171645110262003,-0.5391707022136357,0.04386866514646913,1.3483965280249584,0.658,0.5888928957807429
privacy-leakage-v1-german_credit-s21,german_credit,21,kmeans,R4_center_radius_count,241,0.97,0.9776624590930342,0.9651213080904614,-0.49292346181584157,0.482,0.05800199927294672,0.643,0.8688856897129302,0.831784,0.32751603210922026,-0.48669464504805743,0.04386866514646913,1.3483965280249584,0.658,0.5888928957807429
privacy-leakage-v1-german_credit-s21,german_credit,21,random,matched_full,241,0.696,0.7832164562879851,0.6895627736749232,-0.06716089914527365,0.482,0.162797929778305,0.718,0.8106225701412723,0.803804,-0.037752513133976574,-0.46333268358608504,0.15599358388280754,2.966341224909859,0.618,0.5879624635961601
privacy-leakage-v1-german_credit-s21,german_credit,21,raw,R0_raw_samples,500,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,,0.0,0.0,0.674,0.6033657940714137
privacy-leakage-v1-german_credit-s21,german_credit,21,tree,matched_full,93,0.668,0.7358765778401122,0.6504615591941243,-0.6344388381207837,0.186,0.18688387647256172,0.625,0.708327935658771,0.669604,-0.16656813413884466,-0.5054012115424785,0.16294860287543275,3.016873314077148,0.714,0.6445597760975149
privacy-leakage-v1-german_credit-s42,german_credit,42,granular_ball,R5_center,232,0.918,0.9365775939177102,0.9059456136245807,-0.8706537285281278,0.464,0.0795530545469326,0.857,0.9402727487700807,0.9229879999999999,0.32191633262455377,-0.8746165989943041,0.05972177956491575,1.607249246655245,0.626,0.5906143411955813
privacy-leakage-v1-german_credit-s42,german_credit,42,granular_ball,R6_center_radius,232,0.918,0.9365775939177102,0.9059456136245807,-0.5139401781114266,0.464,0.08294009813331632,0.584,0.8885870944106841,0.8887100000000001,0.2621273620054211,-0.4956612670100792,0.06127147400029645,1.6271713927987401,0.716,0.5690073815073815
privacy-leakage-v1-german_credit-s42,german_credit,42,granular_ball,R7_center_radius_count,232,0.918,0.9365775939177102,0.9059456136245807,-0.5139401781114266,0.464,0.08294009813331632,0.584,0.8885870944106841,0.8887100000000001,0.2621273620054211,-0.4956612670100792,0.06127147400029645,1.6271713927987401,0.716,0.5690073815073815
privacy-leakage-v1-german_credit-s42,german_credit,42,granular_ball,R8_center_radius_count_purity,232,0.918,0.9365775939177102,0.9059456136245807,-0.5139401781114266,0.464,0.08294009813331632,0.584,0.8885870944106841,0.8887100000000001,0.2621273620054211,-0.4956612670100792,0.06127147400029645,1.6271713927987401,0.716,0.5690073815073815
privacy-leakage-v1-german_credit-s42,german_credit,42,hierarchical,matched_full,232,0.99,0.9965805754323196,0.9884138570269957,-0.44177146715807053,0.464,0.060226274255059074,0.557,0.8314694379393631,0.7682,0.17615427997564195,-0.41342932932893667,0.0407110077823362,1.3999199203370463,0.694,0.6417180672446012
privacy-leakage-v1-german_credit-s42,german_credit,42,kmeans,R1_center,232,0.974,0.9831823941562314,0.9696657161924407,-0.9276744390760443,0.464,0.06164774773760814,0.906,0.9726862141111678,0.9713480000000001,0.5590586666876056,-0.9196648961771144,0.04476743915466406,1.3854109134792207,0.678,0.6144469828680355
privacy-leakage-v1-german_credit-s42,german_credit,42,kmeans,R2_center_count,232,0.974,0.9831823941562314,0.9696657161924407,-0.9161789212433612,0.464,0.06164774773760814,0.916,0.9762415026088711,0.976308,0.5524459511324956,-0.9157441091535559,0.04476743915466406,1.3854109134792207,0.678,0.6144469828680355
privacy-leakage-v1-german_credit-s42,german_credit,42,kmeans,R3_center_radius,232,0.974,0.9831823941562314,0.9696657161924407,-0.4725122859964243,0.464,0.06164774773760814,0.589,0.8223226264767513,0.77251,0.28977195330728933,-0.46628323244964587,0.04476743915466406,1.3854109134792207,0.654,0.5772878987054747
privacy-leakage-v1-german_credit-s42,german_credit,42,kmeans,R4_center_radius_count,232,0.974,0.9831823941562314,0.9696657161924407,-0.4719230023192161,0.464,0.06164774773760814,0.589,0.8302203668589463,0.779602,0.28261252183109226,-0.4717128876713847,0.04476743915466406,1.3854109134792207,0.654,0.5772878987054747
privacy-leakage-v1-german_credit-s42,german_credit,42,random,matched_full,232,0.688,0.7721377459749553,0.680217779891438,-0.2659593396450353,0.464,0.1674875942347308,0.715,0.807748500890166,0.796724,0.1157549884881427,-0.44821935747812836,0.16513452894129943,3.0455308196560145,0.584,0.5391378332387975
privacy-leakage-v1-german_credit-s42,german_credit,42,raw,R0_raw_samples,500,1.0,1.0,1.0,,1.0,0.0,0.999,0.9995701478760112,0.999612,,,0.0,0.0,0.65,0.5809206335522126
privacy-leakage-v1-german_credit-s42,german_credit,42,tree,matched_full,83,0.652,0.7247223464519976,0.6398052464228934,-0.4966556759911001,0.166,0.18802912396196306,0.628,0.7040229251714445,0.677272,-0.17304862394281081,-0.5832435432788063,0.16654309001001846,3.0470375293078797,0.668,0.6016968673218673
privacy-leakage-v1-german_credit-s2026,german_credit,2026,granular_ball,R5_center,246,0.948,0.939177185600748,0.9390060806245777,-0.8704273530299875,0.492,0.07444710663214328,0.866,0.9433282391676614,0.932464,0.2509312380845722,-0.8567101200671168,0.05563098307267817,1.4953509838691033,0.682,0.6452144109889816
privacy-leakage-v1-german_credit-s2026,german_credit,2026,granular_ball,R6_center_radius,246,0.948,0.939177185600748,0.9390060806245777,-0.48052388534245966,0.492,0.07833702755295771,0.595,0.8911413558416201,0.888496,0.21345815711226446,-0.48837840918045083,0.057092011009272345,1.5158540887478429,0.714,0.6155727965331655
privacy-leakage-v1-german_credit-s2026,german_credit,2026,granular_ball,R7_center_radius_count,246,0.948,0.939177185600748,0.9390060806245777,-0.48052388534245966,0.492,0.07833702755295771,0.595,0.8911413558416201,0.888496,0.21345815711226446,-0.48837840918045083,0.057092011009272345,1.5158540887478429,0.714,0.6155727965331655
privacy-leakage-v1-german_credit-s2026,german_credit,2026,granular_ball,R8_center_radius_count_purity,246,0.948,0.939177185600748,0.9390060806245777,-0.48052388534245966,0.492,0.07833702755295771,0.595,0.8911413558416201,0.888496,0.21345815711226446,-0.48837840918045083,0.057092011009272345,1.5158540887478429,0.714,0.6155727965331655
privacy-leakage-v1-german_credit-s2026,german_credit,2026,hierarchical,matched_full,246,0.984,0.9967648433847592,0.9815562810085026,-0.6138684526246112,0.492,0.05738218658797154,0.579,0.8488591905892934,0.801532,0.3288539559714098,-0.6445244545662482,0.03804045159914945,1.32961196193394,0.674,0.624837160914937
privacy-leakage-v1-german_credit-s2026,german_credit,2026,kmeans,R1_center,246,0.964,0.9746423562412342,0.9587753531578079,-0.9068635112645261,0.492,0.057435299467887904,0.911,0.9731015646639934,0.972484,0.5776686979939312,-0.9029949824858078,0.041961214477324336,1.2982114030209142,0.692,0.6146609015934023
privacy-leakage-v1-german_credit-s2026,german_credit,2026,kmeans,R2_center_count,246,0.964,0.9746423562412342,0.9587753531578079,-0.9004038135368758,0.492,0.057435299467887904,0.924,0.9779765413946059,0.979204,0.5699597914477229,-0.8987516263822248,0.041961214477324336,1.2982114030209142,0.692,0.6146609015934023
privacy-leakage-v1-german_credit-s2026,german_credit,2026,kmeans,R3_center_radius,246,0.964,0.9746423562412342,0.9587753531578079,-0.5485691065890863,0.492,0.057631468719246015,0.611,0.8404811296225528,0.79642,0.3388099387084215,-0.5510616537513837,0.04212548336464272,1.3017680785080656,0.698,0.5800305937978029
privacy-leakage-v1-german_credit-s2026,german_credit,2026,kmeans,R4_center_radius_count,246,0.964,0.9746423562412342,0.9587753531578079,-0.17374457678914978,0.492,0.057631468719246015,0.702,0.884462886403647,0.8735639999999999,0.11988856380856736,-0.20304667763297787,0.04212548336464272,1.3017680785080656,0.698,0.5800305937978029
privacy-leakage-v1-german_credit-s2026,german_credit,2026,random,matched_full,246,0.698,0.8024871435250116,0.6924781374357971,-0.02213917839145888,0.492,0.1678415069103302,0.736,0.8326677781356768,0.827616,-0.15257994728906246,-0.4935032871924324,0.1627381402340124,3.022602965748586,0.67,0.6149879362886704
privacy-leakage-v1-german_credit-s2026,german_credit,2026,raw,R0_raw_samples,500,1.0,1.0,1.0,,1.0,0.0,0.998,0.9999061219018933,0.999908,,,0.0,0.0,0.7,0.6176902373379006
privacy-leakage-v1-german_credit-s2026,german_credit,2026,tree,matched_full,90,0.608,0.7473772791023843,0.6049406604747162,-0.5762717323315237,0.18,0.19656741710069622,0.636,0.7201871775398461,0.682064,-0.45764319114026913,-0.5266576120508705,0.1592264245575195,2.9916032793171636,0.704,0.6114751344086021
