dataset,source,seed,threshold,release,method,attack,n,d,classes,number_of_balls,mean_ball_size,median_ball_size,min_ball_size,max_ball_size,singleton_count,fraction_size_le_2,fraction_size_le_5,mean_radius,median_radius,purity_mean,purity_median,purity_q25,purity_q75,base_dataset,training_label_noise,split_protocol,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.95,release_1,granular_ball,random_forest,476,166,2,62,3.8548387096774195,2.0,1,26,15,0.5645161290322581,0.8387096774193549,3.6122582413443793,3.6424829798007945,0.9347507331378299,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8690024746746428,0.8558417260683471,0.1350210970464135,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.95,release_1,matched_kmeans,logistic,476,166,2,62,3.8548387096774195,3.0,1,10,11,0.3709677419354839,0.7580645161290323,3.994802183057751,4.580764452565945,0.9114375320020481,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.9136890455589382,0.9124842842669096,0.3291139240506329,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.95,release_1,matched_kmeans,random_forest,476,166,2,62,3.8548387096774195,3.0,1,10,11,0.3709677419354839,0.7580645161290323,3.994802183057751,4.580764452565945,0.9114375320020481,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.9123715928715128,0.9057280378994049,0.34177215189873417,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.95,release_2,granular_ball,logistic,476,166,2,62,3.8548387096774195,2.0,1,26,15,0.5645161290322581,0.8387096774193549,3.6122582413443793,3.6424829798007945,0.9347507331378299,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8806993181292172,0.8454611303748164,0.07172995780590717,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.95,release_2,granular_ball,random_forest,476,166,2,62,3.8548387096774195,2.0,1,26,15,0.5645161290322581,0.8387096774193549,3.6122582413443793,3.6424829798007945,0.9347507331378299,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.9035678043048657,0.9009864883397254,0.2320675105485232,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.95,release_2,matched_kmeans,logistic,476,166,2,62,3.8548387096774195,3.0,1,10,11,0.3709677419354839,0.7580645161290323,3.994802183057751,4.580764452565945,0.9114375320020481,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.9233028894942049,0.917932186285125,0.31223628691983124,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.95,release_2,matched_kmeans,random_forest,476,166,2,62,3.8548387096774195,3.0,1,10,11,0.3709677419354839,0.7580645161290323,3.994802183057751,4.580764452565945,0.9114375320020481,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.9370293222240025,0.9269155589648883,0.3080168776371308,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.95,release_3,granular_ball,logistic,476,166,2,62,3.8548387096774195,2.0,1,26,15,0.5645161290322581,0.8387096774193549,3.6122582413443793,3.6424829798007945,0.9347507331378299,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8858267015613593,0.8669605603166624,0.09282700421940929,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.95,release_3,granular_ball,random_forest,476,166,2,62,3.8548387096774195,2.0,1,26,15,0.5645161290322581,0.8387096774193549,3.6122582413443793,3.6424829798007945,0.9347507331378299,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.9103954138403746,0.9148691730249272,0.4177215189873418,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.95,release_3,matched_kmeans,logistic,476,166,2,62,3.8548387096774195,3.0,1,10,11,0.3709677419354839,0.7580645161290323,3.994802183057751,4.580764452565945,0.9114375320020481,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.9284836831704321,0.9196484071868187,0.2109704641350211,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.95,release_3,matched_kmeans,random_forest,476,166,2,62,3.8548387096774195,3.0,1,10,11,0.3709677419354839,0.7580645161290323,3.994802183057751,4.580764452565945,0.9114375320020481,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.9384446936922501,0.928200689876354,0.3628691983122363,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.99,release_1,granular_ball,logistic,476,166,2,66,3.621212121212121,2.0,1,26,16,0.5454545454545454,0.8333333333333334,3.6260222711806636,3.6424829798007945,0.9393939393939394,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8855596503409354,0.875284305995558,0.09282700421940929,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.99,release_1,granular_ball,random_forest,476,166,2,66,3.621212121212121,2.0,1,26,16,0.5454545454545454,0.8333333333333334,3.6260222711806636,3.6424829798007945,0.9393939393939394,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8762217593334402,0.8696221593704238,0.15611814345991562,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.99,release_1,matched_kmeans,logistic,476,166,2,66,3.621212121212121,3.0,1,9,13,0.4090909090909091,0.7575757575757576,3.7189066794362065,4.4846242219961505,0.9173460798460797,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.9227865904680518,0.9237253306379616,0.3755274261603376,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.99,release_1,matched_kmeans,random_forest,476,166,2,66,3.621212121212121,3.0,1,9,13,0.4090909090909091,0.7575757575757576,3.7189066794362065,4.4846242219961505,0.9173460798460797,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.9209172319250832,0.918357551897035,0.4430379746835443,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.99,release_2,granular_ball,logistic,476,166,2,66,3.621212121212121,2.0,1,26,16,0.5454545454545454,0.8333333333333334,3.6260222711806636,3.6424829798007945,0.9393939393939394,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8988231942886646,0.8702761906556742,0.05063291139240506,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.99,release_2,granular_ball,random_forest,476,166,2,66,3.621212121212121,2.0,1,26,16,0.5454545454545454,0.8333333333333334,3.6260222711806636,3.6424829798007945,0.9393939393939394,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.9092381918852036,0.9111719604192,0.4345991561181435,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.99,release_2,matched_kmeans,logistic,476,166,2,66,3.621212121212121,3.0,1,9,13,0.4090909090909091,0.7575757575757576,3.7189066794362065,4.4846242219961505,0.9173460798460797,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.934590254410796,0.9298825203938578,0.3459915611814346,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.99,release_2,matched_kmeans,random_forest,476,166,2,66,3.621212121212121,3.0,1,9,13,0.4090909090909091,0.7575757575757576,3.7189066794362065,4.4846242219961505,0.9173460798460797,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.948192063237729,0.9416266755792194,0.3080168776371308,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.99,release_3,granular_ball,logistic,476,166,2,66,3.621212121212121,2.0,1,26,16,0.5454545454545454,0.8333333333333334,3.6260222711806636,3.6424829798007945,0.9393939393939394,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8988944079474442,0.8796830625733733,0.06329113924050633,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.99,release_3,granular_ball,random_forest,476,166,2,66,3.621212121212121,2.0,1,26,16,0.5454545454545454,0.8333333333333334,3.6260222711806636,3.6424829798007945,0.9393939393939394,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.9111787640869519,0.917411646938498,0.4050632911392405,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.99,release_3,matched_kmeans,logistic,476,166,2,66,3.621212121212121,3.0,1,9,13,0.4090909090909091,0.7575757575757576,3.7189066794362065,4.4846242219961505,0.9173460798460797,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.9386494329612419,0.9311747474718901,0.24472573839662448,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,2,0.99,release_3,matched_kmeans,random_forest,476,166,2,66,3.621212121212121,3.0,1,9,13,0.4090909090909091,0.7575757575757576,3.7189066794362065,4.4846242219961505,0.9173460798460797,1.0,1.0,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.9509871993448343,0.9449603191869594,0.27848101265822783,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,13,0.7,release_1,granular_ball,logistic,476,166,2,37,6.45945945945946,4.0,1,41,8,0.3783783783783784,0.6756756756756757,4.6557921151056725,5.38893237143431,0.8981819323282738,1.0,0.8,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.7293346863928502,0.7496753736714595,0.08438818565400844,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,13,0.7,release_1,granular_ball,random_forest,476,166,2,37,6.45945945945946,4.0,1,41,8,0.3783783783783784,0.6756756756756757,4.6557921151056725,5.38893237143431,0.8981819323282738,1.0,0.8,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.7270558493118982,0.7211823274314055,0.08438818565400844,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,13,0.7,release_1,matched_kmeans,logistic,476,166,2,37,6.45945945945946,5.0,1,28,3,0.10810810810810811,0.5135135135135135,5.381940286505797,5.9869498506332,0.8907973407973407,1.0,0.8,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8315084833271021,0.8209218818088483,0.11814345991561181,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,13,0.7,release_1,matched_kmeans,random_forest,476,166,2,37,6.45945945945946,5.0,1,28,3,0.10810810810810811,0.5135135135135135,5.381940286505797,5.9869498506332,0.8907973407973407,1.0,0.8,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.8387455714005946,0.8228173456780478,0.10970464135021098,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,13,0.7,release_2,granular_ball,logistic,476,166,2,37,6.45945945945946,4.0,1,41,8,0.3783783783783784,0.6756756756756757,4.6557921151056725,5.38893237143431,0.8981819323282738,1.0,0.8,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.7529064074489487,0.7418282525700108,0.05907172995780591,nan
musk1_group_trainnoise0,UCI id=74 cached official retrieval; molecule_name group split,13,0.7,release_2,granular_ball,random_forest,476,166,2,37,6.45945945945946,4.0,1,41,8,0.3783783783783784,0.6756756756756757,4.6557921151056725,5.38893237143431,0.8981819323282738,1.0,0.8,1.0,musk1,0.0,StratifiedGroupKFold_by_molecule,0.7710658904377861,0.7577011229408932,0.046413502109704644,nan
